연도,월,ICAO,IATA,항공사명,공항,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg),국가,도시,지역,여객_계
2024,2,JNA,LJ,진 에어,PQC,정기,여객,10310,97,8,0,0,0,99296,베트남,푸꾸옥,아시아,
2024,2,JNA,LJ,진 에어,TPE,정기,여객,11009,19,11,124704,0,0,96578,대만,타이베이,아시아,
2024,2,JNA,LJ,진 에어,VTE,정기,여객,4431,6,219,0,0,0,51471,라오스,비엔티안,아시아,
2024,2,JST,JQ,젯스타,BNE,정기,여객,3993,9,64,36456,0,349,61521,오스트레일리아,브리즈번,오세아니아,
2024,2,JST,JQ,젯스타,SYD,정기,여객,4864,3,23,51729,0,4963,64185,오스트레일리아,시드니,오세아니아,
2024,2,KAL,KE,대한항공,AKL,정기,여객,6096,39,1295,241809,220044,8240,141683,뉴질랜드,오클랜드,오세아니아,
2024,2,KAL,KE,대한항공,AMS,정기,화물,0,0,0,1019132,733447,0,0,네덜란드,암스테르담,유럽,
2024,2,KAL,KE,대한항공,AMS,정기,여객,2974,15,217,232814,161981,1484,62667,네덜란드,암스테르담,유럽,
2024,2,KAL,KE,대한항공,AMS,부정기,화물,0,0,0,63115,34266,0,0,네덜란드,암스테르담,유럽,
2024,2,KAL,KE,대한항공,ANC,정기,화물,0,0,0,28,0,0,0,미국,앵커리지,미주,
2024,2,KAL,KE,대한항공,AOJ,정기,여객,1305,2,69,0,0,0,14496,일본,아오모리,아시아,
2024,2,KAL,KE,대한항공,ARN,정기,화물,0,0,0,8848,4331,0,0,스웨덴,스톡홀름,유럽,
2024,2,KAL,KE,대한항공,ATL,정기,화물,0,0,0,1023332,399125,0,0,미국,애틀랜타,미주,
2024,2,KAL,KE,대한항공,ATL,정기,여객,4265,64,5262,200973,169448,0,299806,미국,애틀랜타,미주,
2024,2,KAL,KE,대한항공,BCN,정기,여객,3659,3,194,136126,41760,0,62417,스페인,바르셀로나,유럽,
2024,2,KAL,KE,대한항공,BCN,부정기,여객,413,0,10,20013,5591,0,5442,스페인,바르셀로나,유럽,
2024,2,KAL,KE,대한항공,BKK,정기,화물,0,0,0,2385,1624,0,0,태국,방콕,아시아,
2024,2,KAL,KE,대한항공,BKK,정기,여객,24338,113,10695,932623,440521,41825,604648,태국,방콕,아시아,
2024,2,KAL,KE,대한항공,BKK,부정기,여객,427,4,0,0,0,0,6538,태국,방콕,아시아,
2024,2,KAL,KE,대한항공,BNE,정기,여객,5563,32,1602,161887,137783,15590,131027,오스트레일리아,브리즈번,오세아니아,
2024,2,KAL,KE,대한항공,BOS,정기,여객,1741,40,4177,196716,182752,0,184168,미국,보스턴,미주,
2024,2,KAL,KE,대한항공,BUD,정기,여객,2562,10,229,139854,118919,1632,62432,헝가리,부다페스트,유럽,
2024,2,KAL,KE,대한항공,CAN,정기,화물,0,0,0,909216,715925,45227,0,중국,광저우,아시아,
2024,2,KAL,KE,대한항공,CAN,정기,여객,3743,24,678,124333,112719,0,79223,중국,광저우,아시아,
2024,2,KAL,KE,대한항공,CAN,부정기,화물,0,0,0,47969,35236,2085,0,중국,광저우,아시아,
2024,2,KAL,KE,대한항공,CDG,정기,여객,7978,10,679,268239,235037,10858,160544,프랑스,파리,유럽,
2024,2,KAL,KE,대한항공,CEB,정기,여객,6566,107,2065,144698,127742,0,147026,필리핀,라푸라푸,아시아,
2024,2,KAL,KE,대한항공,CGK,정기,화물,0,0,0,98984,76419,0,0,인도네시아,자카르타,아시아,
2024,2,KAL,KE,대한항공,CGK,정기,여객,6206,19,556,230574,93634,22745,145986,인도네시아,자카르타,아시아,
2024,2,KAL,KE,대한항공,CGO,정기,화물,0,0,0,56930,56329,0,0,중국,정저우,아시아,
2024,2,KAL,KE,대한항공,CNX,정기,여객,10612,35,1614,2210,118,0,189928,태국,치앙마이,아시아,
2024,2,KAL,KE,대한항공,CSX,정기,여객,2667,9,305,2243,1438,0,37077,중국,창사,아시아,
2024,2,KAL,KE,대한항공,CTS,정기,여객,10850,26,542,22863,16214,0,143439,일본,삿포로,아시아,
2024,2,KAL,KE,대한항공,CTS,부정기,여객,508,0,0,0,0,0,7379,일본,삿포로,아시아,
2024,2,KAL,KE,대한항공,CXR,정기,여객,6254,74,1187,0,0,0,123532,베트남,나트랑,아시아,
2024,2,KAL,KE,대한항공,DAD,정기,여객,13118,153,2212,62972,58559,0,236615,베트남,다낭,아시아,
2024,2,KAL,KE,대한항공,DEL,정기,여객,2015,1,227,72676,23375,0,41859,인도,델리,아시아,
2024,2,KAL,KE,대한항공,DEL,부정기,화물,0,0,0,83315,11394,0,0,인도,델리,아시아,
2024,2,KAL,KE,대한항공,DFW,정기,화물,0,0,0,1130811,946352,0,0,미국,댈러스,미주,
2024,2,KAL,KE,대한항공,DFW,정기,여객,1920,46,2542,194521,147377,0,153470,미국,댈러스,미주,
2024,2,KAL,KE,대한항공,DFW,부정기,화물,0,0,0,174315,168318,0,0,미국,댈러스,미주,
2024,2,KAL,KE,대한항공,DLC,정기,여객,4704,27,865,163911,67683,0,82526,중국,다롄,아시아,
2024,2,KAL,KE,대한항공,DLI,부정기,여객,246,0,0,0,0,0,3649,베트남,달랏,아시아,
2024,2,KAL,KE,대한항공,DMK,부정기,여객,1121,7,213,0,0,0,18576,태국,방콕,아시아,
2024,2,KAL,KE,대한항공,DPS,정기,여객,9755,65,1310,10167,1142,0,143377,인도네시아,덴파사르,아시아,
2024,2,KAL,KE,대한항공,DXB,정기,여객,4835,8,311,112057,15514,10368,83421,아랍에미레이트,두바이,아시아,
2024,2,KAL,KE,대한항공,FCO,정기,여객,4425,6,437,142938,124089,0,78064,이탈리아,로마,유럽,
2024,2,KAL,KE,대한항공,FRA,정기,화물,0,0,0,1276005,817458,0,0,독일,프랑크푸르트,유럽,
2024,2,KAL,KE,대한항공,FRA,정기,여객,4232,20,301,240633,189311,10172,87130,독일,프랑크푸르트,유럽,
2024,2,KAL,KE,대한항공,FRA,부정기,화물,0,0,0,39738,27588,0,0,독일,프랑크푸르트,유럽,
2024,2,KAL,KE,대한항공,FUK,정기,여객,22094,199,1150,354792,313271,16239,225843,일본,후쿠오카,아시아,
2024,2,KAL,KE,대한항공,GDL,정기,화물,0,0,0,245396,221576,0,0,멕시코,과달라하라,미주,
2024,2,KAL,KE,대한항공,GUM,정기,여객,11160,300,942,188801,80762,0,149499,괌,괌,오세아니아,
2024,2,KAL,KE,대한항공,HAN,정기,화물,0,0,0,1894724,237755,0,0,베트남,하노이,아시아,
2024,2,KAL,KE,대한항공,HAN,정기,여객,8923,56,2555,199930,176822,4541,203013,베트남,하노이,아시아,
2024,2,KAL,KE,대한항공,HAN,부정기,화물,0,0,0,267443,31581,0,0,베트남,하노이,아시아,
2024,2,KAL,KE,대한항공,HGH,정기,여객,1023,11,191,0,0,0,19259,중국,항저우,아시아,
2024,2,KAL,KE,대한항공,HKG,정기,화물,0,0,0,1001313,180142,0,0,홍콩,홍콩,아시아,
2024,2,KAL,KE,대한항공,HKG,정기,여객,15545,79,3773,448998,206928,4884,267032,홍콩,홍콩,아시아,
2024,2,KAL,KE,대한항공,HKG,부정기,화물,0,0,0,343845,176521,8228,0,홍콩,홍콩,아시아,
2024,2,KAL,KE,대한항공,HKT,정기,여객,5847,41,661,63575,0,0,83986,태국,푸껫,아시아,
2024,2,KAL,KE,대한항공,HND,정기,여객,3620,10,496,672,0,0,48273,일본,도쿄,아시아,
2024,2,KAL,KE,대한항공,HNL,정기,여객,6337,46,1534,283535,204648,1867,140719,미국,호놀룰루,미주,
2024,2,KAL,KE,대한항공,IAD,정기,여객,2704,53,3726,352235,346858,0,206469,미국,워싱턴,미주,
2024,2,KAL,KE,대한항공,IST,정기,여객,2594,6,312,67778,44868,622,49994,터키,이스탄불,유럽,
2024,2,KAL,KE,대한항공,JFK,정기,화물,0,0,0,899472,690539,30918,0,미국,뉴욕,미주,
2024,2,KAL,KE,대한항공,JFK,정기,여객,8086,86,9860,523691,376925,71937,496072,미국,뉴욕,미주,
2024,2,KAL,KE,대한항공,JFK,부정기,화물,0,0,0,316576,225149,0,0,미국,뉴욕,미주,
2024,2,KAL,KE,대한항공,KIJ,정기,여객,1274,2,157,276,0,0,18419,일본,니가타,아시아,
2024,2,KAL,KE,대한항공,KIX,정기,화물,0,0,0,715711,557355,57771,0,일본,오사카,아시아,
2024,2,KAL,KE,대한항공,KIX,정기,여객,21417,100,1325,304054,207945,2931,223344,일본,오사카,아시아,
2024,2,KAL,KE,대한항공,KKJ,정기,화물,0,0,0,8654,8654,0,0,일본,기타큐슈,아시아,
2024,2,KAL,KE,대한항공,KMQ,정기,여객,1128,6,72,0,0,0,13518,일본,고마쓰,아시아,
2024,2,KAL,KE,대한항공,KOJ,정기,여객,1917,4,58,19,0,0,36342,일본,가고시마,아시아,
2024,2,KAL,KE,대한항공,KOJ,부정기,여객,1454,0,0,0,0,0,25773,일본,가고시마,아시아,
2024,2,KAL,KE,대한항공,KTM,정기,여객,1541,28,978,97651,91849,0,67001,네팔,카트만두,아시아,
2024,2,KAL,KE,대한항공,KUL,정기,화물,0,0,0,285929,188239,0,0,말레이시아,쿠알라룸푸르,아시아,
2024,2,KAL,KE,대한항공,KUL,정기,여객,5696,18,635,279428,170080,2944,109399,말레이시아,쿠알라룸푸르,아시아,
2024,2,KAL,KE,대한항공,LAS,정기,여객,2015,24,3454,249109,237927,371,143696,미국,라스베이거스,미주,
2024,2,KAL,KE,대한항공,LAS,부정기,여객,304,2,470,29715,29715,0,18955,미국,라스베이거스,미주,
2024,2,KAL,KE,대한항공,LAX,정기,화물,0,0,0,4441520,3427661,4583,0,미국,로스앤젤레스,미주,
2024,2,KAL,KE,대한항공,LAX,정기,여객,11988,74,8561,403766,283136,33802,528719,미국,로스앤젤레스,미주,
2024,2,KAL,KE,대한항공,LAX,부정기,화물,0,0,0,528870,389979,912,0,미국,로스앤젤레스,미주,
2024,2,KAL,KE,대한항공,LHR,정기,화물,0,0,0,626514,410582,0,0,영국,런던,유럽,
2024,2,KAL,KE,대한항공,LHR,정기,여객,6781,14,282,373386,285521,26134,135699,영국,런던,유럽,
2024,2,KAL,KE,대한항공,MAD,정기,화물,0,0,0,560125,445353,0,0,스페인,마드리드,유럽,
2024,2,KAL,KE,대한항공,MAD,정기,여객,2787,2,247,59076,43727,2812,50958,스페인,마드리드,유럽,
2024,2,KAL,KE,대한항공,MIA,정기,화물,0,0,0,790319,770290,0,0,미국,마이애미,미주,
2024,2,KAL,KE,대한항공,MNL,정기,화물,0,0,0,130577,118277,0,0,필리핀,마닐라,아시아,
2024,2,KAL,KE,대한항공,MNL,정기,여객,6597,132,13163,521639,320107,7795,590624,필리핀,마닐라,아시아,
2024,2,KAL,KE,대한항공,MXP,정기,화물,0,0,0,276203,182499,0,0,이탈리아,밀라노,유럽,
2024,2,KAL,KE,대한항공,MXP,정기,여객,2329,5,242,104596,90266,3010,48622,이탈리아,밀라노,유럽,
2024,2,KAL,KE,대한항공,MXP,부정기,화물,0,0,0,60920,56228,0,0,이탈리아,밀라노,유럽,
2024,2,KAL,KE,대한항공,NGO,정기,여객,9887,55,1278,179190,102232,17330,135241,일본,나고야,아시아,
2024,2,KAL,KE,대한항공,NKG,정기,여객,1368,9,323,650,0,647,27943,중국,난징,아시아,
2024,2,KAL,KE,대한항공,NRT,정기,화물,0,0,0,1883453,1318184,113672,0,일본,도쿄,아시아,
2024,2,KAL,KE,대한항공,NRT,정기,여객,18609,85,2495,388662,261491,48716,246241,일본,도쿄,아시아,
2024,2,KAL,KE,대한항공,NRT,부정기,화물,0,0,0,40878,34348,0,0,일본,도쿄,아시아,
2024,2,KAL,KE,대한항공,OIT,부정기,여객,1696,14,5,0,0,0,14151,일본,오이타,아시아,
2024,2,KAL,KE,대한항공,OKA,정기,여객,3426,56,264,12,0,0,51159,일본,오키나와,아시아,
2024,2,KAL,KE,대한항공,OKJ,정기,여객,1451,3,50,21,0,0,15131,일본,오카야마,아시아,
2024,2,KAL,KE,대한항공,ORD,정기,화물,0,0,0,3361404,2912692,3717,0,미국,시카고,미주,
2024,2,KAL,KE,대한항공,ORD,정기,여객,2095,50,4297,541963,350887,36419,189584,미국,시카고,미주,
2024,2,KAL,KE,대한항공,ORD,부정기,화물,0,0,0,247578,83091,0,0,미국,시카고,미주,
2024,2,KAL,KE,대한항공,OSL,정기,화물,0,0,0,42350,42349,0,0,노르웨이,오슬로,유럽,
2024,2,KAL,KE,대한항공,PEK,정기,여객,4239,51,4907,56941,17249,4599,168203,중국,베이징,아시아,
2024,2,KAL,KE,대한항공,PEN,정기,화물,0,0,0,599613,569806,0,0,말레이시아,페낭,아시아,
2024,2,KAL,KE,대한항공,PEN,부정기,화물,0,0,0,27254,26006,0,0,말레이시아,페낭,아시아,
2024,2,KAL,KE,대한항공,PNH,정기,여객,3729,36,3031,94298,54923,473,152399,캄보디아,프놈펜,아시아,
2024,2,KAL,KE,대한항공,PQC,정기,여객,7233,104,237,0,0,0,85343,베트남,푸꾸옥,아시아,
2024,2,KAL,KE,대한항공,PRG,정기,여객,2178,12,294,133606,85914,0,48600,체코,프라하,유럽,
2024,2,KAL,KE,대한항공,PVG,정기,화물,0,0,0,2305388,1465016,5079,0,중국,상하이,아시아,
2024,2,KAL,KE,대한항공,PVG,정기,여객,8647,56,6285,811008,738872,0,248880,중국,상하이,아시아,
2024,2,KAL,KE,대한항공,PVG,부정기,화물,0,0,0,710160,440774,0,0,중국,상하이,아시아,
2024,2,KAL,KE,대한항공,RGN,정기,여객,634,0,122,25124,22311,0,21249,미얀마,양곤,아시아,
2024,2,KAL,KE,대한항공,SEA,정기,화물,0,0,0,33804,8855,0,0,미국,시애틀,미주,
2024,2,KAL,KE,대한항공,SEA,정기,여객,2629,53,4036,220063,214009,0,179974,미국,시애틀,미주,
2024,2,KAL,KE,대한항공,SFO,정기,여객,4239,63,5119,425001,311073,948,240588,미국,샌프란시스코,미주,
2024,2,KAL,KE,대한항공,SGN,정기,화물,0,0,0,77418,61280,0,0,베트남,호찌민,아시아,
2024,2,KAL,KE,대한항공,SGN,정기,여객,10365,201,10694,409059,175408,6179,602863,베트남,호찌민,아시아,
2024,2,KAL,KE,대한항공,SHE,정기,여객,9213,60,3043,52710,42436,3049,214914,중국,선양,아시아,
2024,2,KAL,KE,대한항공,SHM,부정기,여객,389,1,0,0,0,0,3413,일본,시라하마,아시아,
2024,2,KAL,KE,대한항공,SIN,정기,화물,0,0,0,687646,436668,1,0,싱가포르,싱가포르,아시아,
2024,2,KAL,KE,대한항공,SIN,정기,여객,18809,130,3085,1137426,427575,13543,317421,싱가포르,싱가포르,아시아,
2024,2,KAL,KE,대한항공,SYD,정기,여객,6715,34,870,320617,279875,13585,131822,오스트레일리아,시드니,오세아니아,
2024,2,KAL,KE,대한항공,SZX,정기,여객,4372,28,206,185904,51379,0,61538,중국,선전,아시아,
2024,2,KAL,KE,대한항공,TAO,정기,여객,7918,47,2183,147165,106529,1129,139562,중국,칭다오,아시아,
2024,2,KAL,KE,대한항공,TAS,정기,여객,987,9,317,55290,26211,1170,34901,우즈베키스탄,타슈켄트,아시아,
2024,2,KAL,KE,대한항공,TPE,정기,여객,13634,55,748,357917,68030,9391,182020,대만,타이베이,아시아,
2024,2,KAL,KE,대한항공,TPE,부정기,여객,927,3,14,0,0,0,8185,대만,타이베이,아시아,
2024,2,KAL,KE,대한항공,TSN,정기,화물,0,0,0,884749,613230,0,0,중국,톈진,아시아,
2024,2,KAL,KE,대한항공,TSN,정기,여객,2783,13,977,11743,5299,0,67798,중국,톈진,아시아,
2024,2,KAL,KE,대한항공,UBN,정기,여객,3302,51,1619,200178,104265,1897,119217,몽골,울란바토르,아시아,
2024,2,KAL,KE,대한항공,VCP,정기,화물,0,0,0,197921,174915,0,0,브라질,상파울루,미주,
2024,2,KAL,KE,대한항공,VIE,정기,화물,0,0,0,1457953,489168,687,0,오스트리아,빈,유럽,
2024,2,KAL,KE,대한항공,VIE,정기,여객,2432,11,162,170280,31580,4486,52715,오스트리아,빈,유럽,
2024,2,KAL,KE,대한항공,VIE,부정기,화물,0,0,0,17377,11140,0,0,오스트리아,빈,유럽,
2024,2,KAL,KE,대한항공,VTE,부정기,여객,380,0,0,0,0,0,4691,라오스,비엔티안,아시아,
2024,2,KAL,KE,대한항공,WEH,정기,여객,1536,9,344,2,0,0,28449,중국,웨이하이,아시아,
2024,2,KAL,KE,대한항공,WUH,정기,여객,1790,8,418,70682,21800,0,30909,중국,우한,아시아,
2024,2,KAL,KE,대한항공,XIY,정기,화물,0,0,0,339026,151584,0,0,중국,시안,아시아,
2024,2,KAL,KE,대한항공,XIY,정기,여객,2809,14,739,23309,14922,0,57388,중국,시안,아시아,
2024,2,KAL,KE,대한항공,XMN,정기,여객,2815,12,399,15392,8741,0,43525,중국,샤먼,아시아,
2024,2,KAL,KE,대한항공,YNJ,정기,여객,3094,15,434,0,0,0,50472,중국,옌지,아시아,
2024,2,KAL,KE,대한항공,YVR,정기,여객,3638,102,4326,307775,257376,30057,276084,캐나다,밴쿠버,미주,
2024,2,KAL,KE,대한항공,YYZ,정기,화물,0,0,0,176715,167947,221,0,캐나다,토론토,미주,
2024,2,KAL,KE,대한항공,YYZ,정기,여객,2056,55,4051,160738,123421,21160,221213,캐나다,토론토,미주,
2024,2,KAL,KE,대한항공,YYZ,부정기,화물,0,0,0,738836,638234,8035,0,캐나다,토론토,미주,
2024,2,KAL,KE,대한항공,ZRH,정기,화물,0,0,0,17941,15156,0,0,스위스,취리히,유럽,
2024,2,KLM,KL,KLM네덜란드항공,AMS,정기,여객,6569,13,414,269273,0,3426,128462,네덜란드,암스테르담,유럽,
2024,2,KZR,KC,아스타나항공,ALA,정기,여객,2940,25,263,68159,0,2444,73819,카자흐스탄,알마티,유럽,
2024,2,LAO,QV,라오 항공,VTE,정기,여객,2851,1,78,5798,0,1300,46555,라오스,비엔티안,아시아,
2024,2,LHA,GI,롱하오 항공,WEH,부정기,화물,0,0,0,53085,0,0,0,중국,웨이하이,아시아,
2024,2,LOT,LO,LOT 폴란드항공,BUD,정기,여객,1157,1,8,70522,0,0,28125,헝가리,부다페스트,유럽,
2024,2,LOT,LO,LOT 폴란드항공,WAW,정기,여객,3172,5,68,134211,0,6414,66680,폴란드,바르샤바,유럽,
2024,2,LOT,LO,LOT 폴란드항공,WRO,정기,여객,716,2,2,44998,0,0,16270,폴란드,브로츠와프,유럽,
2024,2,MAS,MH,말레이시아항공,KUL,정기,여객,6464,26,41,360508,0,6638,106901,말레이시아,쿠알라룸푸르,아시아,
2024,2,MAS,MH,말레이시아항공,KUL,부정기,화물,0,0,0,59255,0,0,0,말레이시아,쿠알라룸푸르,아시아,
2024,2,MGL,OM,몽골항공,UBN,정기,여객,5497,56,1595,142168,0,1240,155973,몽골,울란바토르,아시아,
2024,2,MMA,8M,미얀마 국제항공,RGN,정기,여객,1416,5,4,3326,0,0,31007,미얀마,양곤,아시아,
2024,2,MNG,M0,에어로몽골리아,UBN,정기,여객,1000,15,16,0,0,0,24813,몽골,울란바토르,아시아,
2024,2,MXD,OD,바틱에어,KUL,정기,여객,4271,17,1,2662,0,0,62359,말레이시아,쿠알라룸푸르,아시아,
2024,2,NCR,N8,내셔널항공,LBD,부정기,화물,0,0,0,99750,0,0,0,타지키스탄,후잔트,아시아,
2024,2,PAC,PO,폴라에어카고,CVG,정기,화물,0,0,0,11102,1078,0,0,미국,헤브론,미주,
2024,2,PAC,PO,폴라에어카고,HKG,정기,화물,0,0,0,277968,71076,0,0,홍콩,홍콩,아시아,
2024,2,PAC,PO,폴라에어카고,NRT,정기,화물,0,0,0,23524,10420,0,0,일본,도쿄,아시아,
2024,2,PAC,PO,폴라에어카고,PVG,정기,화물,0,0,0,481886,122931,0,0,중국,상하이,아시아,
2024,2,PAC,PO,폴라에어카고,SZX,정기,화물,0,0,0,96964,23977,0,0,중국,선전,아시아,
2024,2,PAC,PO,폴라에어카고,TPE,정기,화물,0,0,0,100869,23667,0,0,대만,타이베이,아시아,
2024,2,PAL,PR,필리핀항공,CEB,정기,여객,5439,51,8,15,0,0,58097,필리핀,라푸라푸,아시아,
2024,2,PAL,PR,필리핀항공,CRK,정기,여객,4392,3,74,10530,0,0,66465,필리핀,앙헬레스,아시아,
2024,2,PAL,PR,필리핀항공,KLO,정기,여객,5258,19,1,0,0,0,57516,필리핀,칼리보,아시아,
2024,2,PAL,PR,필리핀항공,MNL,정기,여객,10849,37,368,150741,0,0,176843,필리핀,마닐라,아시아,
2024,2,QDA,QW,청도항공,TAO,정기,여객,3590,6,87,2925,0,2693,48172,중국,칭다오,아시아,
2024,2,QFA,QF,콴타스항공,SYD,정기,여객,4207,19,228,62063,0,10055,79890,오스트레일리아,시드니,오세아니아,
2024,2,QTR,QR,카타르항공,DOH,정기,화물,0,0,0,1517899,0,3809,0,카타르,도하,아시아,
2024,2,QTR,QR,카타르항공,DOH,정기,여객,9939,21,354,270175,0,8058,231767,카타르,도하,아시아,
2024,2,RBA,BI,로얄 브루나이 에어라인,BWN,정기,여객,1418,8,0,2371,0,0,24176,브루나이,반다르스리브가완,아시아,
2024,2,RYL,RW,로얄에어필리핀,TAG,부정기,여객,1,0,0,0,0,0,12,필리핀,팡라오,아시아,
2024,2,SIA,SQ,싱가폴항공,CVG,정기,화물,0,0,0,1108961,0,0,0,미국,헤브론,미주,
2024,2,SIA,SQ,싱가폴항공,SIN,정기,여객,27784,128,434,490283,0,14401,492244,싱가포르,싱가포르,아시아,
2024,2,SVA,SV,사우디아 항공,RUH,정기,여객,1103,7,39,169947,0,0,28869,사우디아라비아,리야드,아시아,
2024,2,SWM,ZA,스카이앙코르항공,PNH,정기,여객,3783,27,0,2432,0,482,59337,캄보디아,프놈펜,아시아,
2024,2,SWM,ZA,스카이앙코르항공,SAI,정기,여객,5021,1,0,0,0,0,45280,캄보디아,씨엠립,아시아,
2024,2,TAX,XJ,타이 에어아시아 엑스,BKK,정기,여객,18198,42,399,239253,0,10353,138435,태국,방콕,아시아,
2024,2,TGW,TR,스쿠트타이거항공,SIN,정기,여객,4005,8,3,62911,0,0,39678,싱가포르,싱가포르,아시아,
2024,2,TGW,TR,스쿠트타이거항공,TPE,정기,여객,5407,11,2,53138,0,0,72311,대만,타이베이,아시아,
2024,2,THA,TG,타이항공,BKK,정기,여객,21195,69,266,392845,0,10613,365055,태국,방콕,아시아,
2024,2,THY,TK,터키항공,IST,정기,화물,0,0,0,664110,0,0,0,터키,이스탄불,유럽,
2024,2,THY,TK,터키항공,IST,정기,여객,10674,14,188,655874,0,0,209646,터키,이스탄불,유럽,
2024,2,THY,TK,터키항공,IST,부정기,여객,3,0,0,15469,0,0,31,터키,이스탄불,유럽,
2024,2,TTW,IT,타이거에어 타이완,TPE,정기,여객,4619,6,0,13538,0,0,57824,대만,타이베이,아시아,
2024,2,TUA,T5,투르크메니스탄,ASB,정기,화물,0,0,0,118605,0,0,0,투르크메니스탄,아시가바트,아시아,
2024,2,TWB,TW,티웨이항공,BKI,정기,여객,5015,9,27,0,0,0,51666,말레이시아,코타키나발루,아시아,
2024,2,TWB,TW,티웨이항공,BKK,정기,여객,9207,13,223,233770,0,0,104081,태국,방콕,아시아,
2024,2,TWB,TW,티웨이항공,CEB,정기,여객,5148,23,52,0,0,0,49038,필리핀,라푸라푸,아시아,
2024,2,TWB,TW,티웨이항공,CTS,정기,여객,9560,8,23,0,0,0,92517,일본,삿포로,아시아,
2024,2,TWB,TW,티웨이항공,CXR,정기,여객,5212,33,10,0,0,0,49769,베트남,나트랑,아시아,
